JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457130.47404,11.376,0.009,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.65,Z,17.028,17.100,,XX CYG,VVS,STD,,,,
2457130.47454,11.413,0.008,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.65,Z,16.917,17.009,,XX CYG,VVS,STD,,,,
2457130.47503,11.379,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.64,Z,16.729,16.808,,XX CYG,VVS,STD,,,,
2457130.47553,11.373,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.64,Z,16.682,16.749,,XX CYG,VVS,STD,,,,
2457130.47603,11.403,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.64,Z,16.642,16.710,,XX CYG,VVS,STD,,,,
2457130.47654,11.409,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.64,Z,16.657,16.724,,XX CYG,VVS,STD,,,,
2457130.47704,11.409,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.63,Z,16.646,16.705,,XX CYG,VVS,STD,,,,
2457130.47753,11.413,0.006,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.63,Z,16.617,16.690,,XX CYG,VVS,STD,,,,
2457130.47803,11.429,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.63,Z,16.659,16.731,,XX CYG,VVS,STD,,,,
2457130.47917,11.414,0.007,,V,VMAE,,GSC 3948-2230,GSC 3948-2431,,STANDARD MAG: C = 11.260  K = 11.380,0,1.62,Z,16.722,16.794,,XX CYG,VVS,STD,,,,
