JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460568.17029,9.54,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.46|CMAGINS=17.15|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.51|KREFMAG=11.38|KREFERR=0.01,0,1.478,Z,17.15,18.51,,ZZ Mic,,STD,,,,
2460568.170539,9.53,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.45|CMAGINS=17.15|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.52|KREFMAG=11.38|KREFERR=0.01,0,1.48,Z,17.15,18.52,,ZZ Mic,,STD,,,,
2460568.170792,9.53,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.46|CMAGINS=17.15|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.52|KREFMAG=11.38|KREFERR=0.01,0,1.481,Z,17.15,18.52,,ZZ Mic,,STD,,,,
2460568.171046,9.52,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.44|CMAGINS=17.15|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.53|KREFMAG=11.38|KREFERR=0.01,0,1.483,Z,17.15,18.53,,ZZ Mic,,STD,,,,
2460568.1713,9.5,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.44|CMAGINS=17.17|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.52|KREFMAG=11.38|KREFERR=0.01,0,1.485,Z,17.17,18.52,,ZZ Mic,,STD,,,,
2460568.171616,9.5,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.42|CMAGINS=17.15|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.53|KREFMAG=11.38|KREFERR=0.01,0,1.487,Z,17.15,18.53,,ZZ Mic,,STD,,,,
2460568.171867,9.49,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.41|CMAGINS=17.15|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.51|KREFMAG=11.38|KREFERR=0.01,0,1.489,Z,17.15,18.51,,ZZ Mic,,STD,,,,
2460568.172119,9.49,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.42|CMAGINS=17.17|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.53|KREFMAG=11.38|KREFERR=0.01,0,1.491,Z,17.17,18.53,,ZZ Mic,,STD,,,,
2460568.172372,9.48,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.41|CMAGINS=17.16|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.53|KREFMAG=11.38|KREFERR=0.01,0,1.493,Z,17.16,18.53,,ZZ Mic,,STD,,,,
2460568.172622,9.48,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.42|CMAGINS=17.17|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.55|KREFMAG=11.38|KREFERR=0.01,0,1.495,Z,17.17,18.55,,ZZ Mic,,STD,,,,
2460568.172941,9.46,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.40|CMAGINS=17.17|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.53|KREFMAG=11.38|KREFERR=0.01,0,1.497,Z,17.17,18.53,,ZZ Mic,,STD,,,,
2460568.173192,9.46,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.40|CMAGINS=17.17|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.499,Z,17.17,18.57,,ZZ Mic,,STD,,,,
2460568.173439,9.44,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.39|CMAGINS=17.18|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.53|KREFMAG=11.38|KREFERR=0.01,0,1.501,Z,17.18,18.53,,ZZ Mic,,STD,,,,
2460568.173695,9.44,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.39|CMAGINS=17.18|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.55|KREFMAG=11.38|KREFERR=0.01,0,1.503,Z,17.18,18.55,,ZZ Mic,,STD,,,,
2460568.173947,9.43,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.38|CMAGINS=17.18|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.55|KREFMAG=11.38|KREFERR=0.01,0,1.505,Z,17.18,18.55,,ZZ Mic,,STD,,,,
2460568.174199,9.42,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.37|CMAGINS=17.18|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.54|KREFMAG=11.38|KREFERR=0.01,0,1.507,Z,17.18,18.54,,ZZ Mic,,STD,,,,
2460568.174519,9.42,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.38|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.56|KREFMAG=11.38|KREFERR=0.01,0,1.509,Z,17.2,18.56,,ZZ Mic,,STD,,,,
2460568.174839,9.41,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.38|CMAGINS=17.19|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.55|KREFMAG=11.38|KREFERR=0.01,0,1.511,Z,17.19,18.55,,ZZ Mic,,STD,,,,
2460568.17509,9.4,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.38|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.513,Z,17.21,18.6,,ZZ Mic,,STD,,,,
2460568.175342,9.39,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.39|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.515,Z,17.23,18.59,,ZZ Mic,,STD,,,,
2460568.175659,9.4,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.38|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.518,Z,17.2,18.57,,ZZ Mic,,STD,,,,
2460568.175909,9.39,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.39|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.62|KREFMAG=11.38|KREFERR=0.01,0,1.52,Z,17.23,18.62,,ZZ Mic,,STD,,,,
2460568.176158,9.41,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.40|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.521,Z,17.22,18.6,,ZZ Mic,,STD,,,,
2460568.176406,9.37,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.36|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.523,Z,17.22,18.59,,ZZ Mic,,STD,,,,
2460568.176661,9.35,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.525,Z,17.23,18.59,,ZZ Mic,,STD,,,,
2460568.17698,9.37,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.528,Z,17.21,18.59,,ZZ Mic,,STD,,,,
2460568.177231,9.35,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.61|KREFMAG=11.38|KREFERR=0.01,0,1.53,Z,17.23,18.61,,ZZ Mic,,STD,,,,
2460568.177483,9.36,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.36|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.532,Z,17.23,18.6,,ZZ Mic,,STD,,,,
2460568.177732,9.36,0.0,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.534,Z,17.22,18.6,,ZZ Mic,,STD,,,,
2460568.177984,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.33|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.536,Z,17.22,18.59,,ZZ Mic,,STD,,,,
2460568.178236,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.24|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.538,Z,17.24,18.6,,ZZ Mic,,STD,,,,
2460568.178551,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.34|CMAGINS=17.24|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.54,Z,17.24,18.6,,ZZ Mic,,STD,,,,
2460568.178805,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.24|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.542,Z,17.24,18.6,,ZZ Mic,,STD,,,,
2460568.179057,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.544,Z,17.21,18.59,,ZZ Mic,,STD,,,,
2460568.179311,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.33|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.546,Z,17.22,18.58,,ZZ Mic,,STD,,,,
2460568.17963,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.33|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.62|KREFMAG=11.38|KREFERR=0.01,0,1.549,Z,17.23,18.62,,ZZ Mic,,STD,,,,
2460568.179883,9.35,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.551,Z,17.23,18.59,,ZZ Mic,,STD,,,,
2460568.180136,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.36|CMAGINS=17.25|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.63|KREFMAG=11.38|KREFERR=0.01,0,1.553,Z,17.25,18.63,,ZZ Mic,,STD,,,,
2460568.180388,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.36|CMAGINS=17.25|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.63|KREFMAG=11.38|KREFERR=0.01,0,1.555,Z,17.25,18.63,,ZZ Mic,,STD,,,,
2460568.180641,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.36|CMAGINS=17.26|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.64|KREFMAG=11.38|KREFERR=0.01,0,1.557,Z,17.26,18.64,,ZZ Mic,,STD,,,,
2460568.180894,9.32,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.559,Z,17.23,18.6,,ZZ Mic,,STD,,,,
2460568.181218,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.562,Z,17.22,18.59,,ZZ Mic,,STD,,,,
2460568.181536,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.34|CMAGINS=17.24|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.61|KREFMAG=11.38|KREFERR=0.01,0,1.565,Z,17.24,18.61,,ZZ Mic,,STD,,,,
2460568.181787,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.33|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.567,Z,17.23,18.6,,ZZ Mic,,STD,,,,
2460568.182039,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.569,Z,17.2,18.58,,ZZ Mic,,STD,,,,
2460568.182445,9.35,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.572,Z,17.2,18.58,,ZZ Mic,,STD,,,,
2460568.182695,9.33,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.33|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.574,Z,17.22,18.57,,ZZ Mic,,STD,,,,
2460568.182943,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.577,Z,17.2,18.57,,ZZ Mic,,STD,,,,
2460568.183196,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.579,Z,17.21,18.58,,ZZ Mic,,STD,,,,
2460568.183522,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.581,Z,17.21,18.57,,ZZ Mic,,STD,,,,
2460568.183773,9.35,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.584,Z,17.2,18.57,,ZZ Mic,,STD,,,,
2460568.18403,9.34,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.30|CMAGINS=17.19|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.55|KREFMAG=11.38|KREFERR=0.01,0,1.586,Z,17.19,18.55,,ZZ Mic,,STD,,,,
2460568.184282,9.36,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.33|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.55|KREFMAG=11.38|KREFERR=0.01,0,1.588,Z,17.21,18.55,,ZZ Mic,,STD,,,,
2460568.18453,9.35,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.33|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.59,Z,17.21,18.57,,ZZ Mic,,STD,,,,
2460568.184781,9.37,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.34|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.592,Z,17.2,18.57,,ZZ Mic,,STD,,,,
2460568.185106,9.36,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.61|KREFMAG=11.38|KREFERR=0.01,0,1.595,Z,17.22,18.61,,ZZ Mic,,STD,,,,
2460568.185353,9.36,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.32|CMAGINS=17.19|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.597,Z,17.19,18.57,,ZZ Mic,,STD,,,,
2460568.185606,9.37,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.599,Z,17.21,18.57,,ZZ Mic,,STD,,,,
2460568.185858,9.38,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.61|KREFMAG=11.38|KREFERR=0.01,0,1.602,Z,17.2,18.61,,ZZ Mic,,STD,,,,
2460568.18618,9.36,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.605,Z,17.22,18.57,,ZZ Mic,,STD,,,,
2460568.186495,9.39,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.36|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.607,Z,17.2,18.58,,ZZ Mic,,STD,,,,
2460568.186744,9.39,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.37|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.61,Z,17.21,18.58,,ZZ Mic,,STD,,,,
2460568.186995,9.39,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.612,Z,17.2,18.57,,ZZ Mic,,STD,,,,
2460568.18725,9.4,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.35|CMAGINS=17.17|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.55|KREFMAG=11.38|KREFERR=0.01,0,1.614,Z,17.17,18.55,,ZZ Mic,,STD,,,,
2460568.187573,9.42,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.37|CMAGINS=17.19|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.617,Z,17.19,18.58,,ZZ Mic,,STD,,,,
2460568.187827,9.41,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.38|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.57|KREFMAG=11.38|KREFERR=0.01,0,1.619,Z,17.2,18.57,,ZZ Mic,,STD,,,,
2460568.188081,9.41,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.38|CMAGINS=17.20|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.58|KREFMAG=11.38|KREFERR=0.01,0,1.622,Z,17.2,18.58,,ZZ Mic,,STD,,,,
2460568.188333,9.41,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.40|CMAGINS=17.21|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.624,Z,17.21,18.6,,ZZ Mic,,STD,,,,
2460568.188586,9.43,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.43|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.62|KREFMAG=11.38|KREFERR=0.01,0,1.626,Z,17.23,18.62,,ZZ Mic,,STD,,,,
2460568.188909,9.43,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.44|CMAGINS=17.23|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.64|KREFMAG=11.38|KREFERR=0.01,0,1.629,Z,17.23,18.64,,ZZ Mic,,STD,,,,
2460568.189158,9.41,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.42|CMAGINS=17.24|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.59|KREFMAG=11.38|KREFERR=0.01,0,1.631,Z,17.24,18.59,,ZZ Mic,,STD,,,,
2460568.189411,9.44,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.45|CMAGINS=17.24|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.62|KREFMAG=11.38|KREFERR=0.01,0,1.634,Z,17.24,18.62,,ZZ Mic,,STD,,,,
2460568.189661,9.44,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.43|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.61|KREFMAG=11.38|KREFERR=0.01,0,1.636,Z,17.22,18.61,,ZZ Mic,,STD,,,,
2460568.189913,9.45,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.45|CMAGINS=17.22|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.638,Z,17.22,18.6,,ZZ Mic,,STD,,,,
2460568.190234,9.43,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.44|CMAGINS=17.24|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.60|KREFMAG=11.38|KREFERR=0.01,0,1.641,Z,17.24,18.6,,ZZ Mic,,STD,,,,
2460568.190486,9.46,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.48|CMAGINS=17.25|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.64|KREFMAG=11.38|KREFERR=0.01,0,1.644,Z,17.25,18.64,,ZZ Mic,,STD,,,,
2460568.190739,9.45,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.49|CMAGINS=17.27|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.65|KREFMAG=11.38|KREFERR=0.01,0,1.646,Z,17.27,18.65,,ZZ Mic,,STD,,,,
2460568.190991,9.45,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.48|CMAGINS=17.27|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.65|KREFMAG=11.38|KREFERR=0.01,0,1.649,Z,17.27,18.65,,ZZ Mic,,STD,,,,
2460568.191243,9.46,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.53|CMAGINS=17.30|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.68|KREFMAG=11.38|KREFERR=0.01,0,1.651,Z,17.3,18.68,,ZZ Mic,,STD,,,,
2460568.191562,9.46,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.49|CMAGINS=17.26|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.63|KREFMAG=11.38|KREFERR=0.01,0,1.654,Z,17.26,18.63,,ZZ Mic,,STD,,,,
2460568.191817,9.47,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.49|CMAGINS=17.26|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.64|KREFMAG=11.38|KREFERR=0.01,0,1.656,Z,17.26,18.64,,ZZ Mic,,STD,,,,
2460568.192071,9.47,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.49|CMAGINS=17.25|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.62|KREFMAG=11.38|KREFERR=0.01,0,1.659,Z,17.25,18.62,,ZZ Mic,,STD,,,,
2460568.192325,9.48,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.51|CMAGINS=17.26|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.63|KREFMAG=11.38|KREFERR=0.01,0,1.661,Z,17.26,18.63,,ZZ Mic,,STD,,,,
2460568.192574,9.49,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.52|CMAGINS=17.26|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.64|KREFMAG=11.38|KREFERR=0.01,0,1.664,Z,17.26,18.64,,ZZ Mic,,STD,,,,
2460568.192829,9.47,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.53|CMAGINS=17.28|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.66|KREFMAG=11.38|KREFERR=0.01,0,1.666,Z,17.28,18.66,,ZZ Mic,,STD,,,,
2460568.193083,9.49,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.54|CMAGINS=17.28|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.67|KREFMAG=11.38|KREFERR=0.01,0,1.669,Z,17.28,18.67,,ZZ Mic,,STD,,,,
2460568.193337,9.49,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.55|CMAGINS=17.29|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.66|KREFMAG=11.38|KREFERR=0.01,0,1.671,Z,17.29,18.66,,ZZ Mic,,STD,,,,
2460568.193588,9.47,0.01,,V,NLX,,UCAC4 237-172142,237-172119,X38805ALB,|VMAGINS=16.58|CMAGINS=17.34|CREFMAG=10.23|CREFERR=0.01|KMAGINS=18.70|KREFMAG=11.38|KREFERR=0.01,0,1.674,Z,17.34,18.7,,ZZ Mic,,STD,,,,
